Date,IBM,TXN,CSCO,QCOM,ORCL,NOK,AMAT,SnP
2009-09-16,121.82,24.129999,23.360001,45.709999,22.129999,16,13.39,1068.76001
2009-09-17,121.879997,23.6,23.389999,45.02,21.52,15.71,13.03,1065.48999
2009-09-18,122.110001,24.059999,23.4,44.459999,21.620001,15.7,13.03,1068.300049
2009-09-21,121.57,23.969999,23.629999,44.869999,21.57,15.75,12.66,1064.660034
2009-09-22,121.610001,23.76,23.41,44.59,21.41,15.67,13.27,1071.660034
2009-09-23,120.82,24.049999,22.799999,44.23,21.129999,15.67,13.24,1060.869995
2009-09-24,120.940002,23.57,22.65,44.66,21.17,15.08,13.02,1050.780029
2009-09-25,121.080002,23.35,22.620001,44.700001,20.860001,15.05,13.1,1044.380005
2009-09-28,119.330002,23.91,23.610001,45.970001,21.17,15.24,13.5,1062.97998
2009-09-29,118.809998,23.549999,23.299999,45.5,21.120001,14.71,13.28,1060.609985
2009-09-30,119.610001,23.690001,23.540001,44.98,20.84,14.62,13.38,1057.079956
2009-10-01,117.900002,22.65,23.09,42.700001,20.360001,14.08,12.89,1029.849976
2009-10-02,119.019997,22.49,22.67,41.439999,20.34,13.94,12.68,1025.209961
2009-10-05,119.75,22.6,22.940001,41.939999,20.389999,14.15,12.76,1040.459961
2009-10-06,121.349998,23.1,23.35,42.619999,20.540001,14.42,13.15,1054.719971
2009-10-07,122.779999,22.82,23.610001,42.18,20.57,14.38,13.01,1057.579956
2009-10-08,122.290001,22.530001,23.67,41.450001,20.799999,14.4,13.08,1065.47998
2009-10-09,125.93,23.639999,24.030001,41.700001,20.74,14.69,13.22,1071.48999
2009-10-12,127.040001,23.799999,23.780001,41.540001,20.719999,14.88,13.62,1076.189941
2009-10-13,127.019997,23.620001,23.889999,41.290001,20.91,14.98,13.44,1073.189941
2009-10-14,128.350006,23.620001,24.379999,42.23,21.190001,15.39,13.71,1092.02002
2009-10-15,127.980003,23.25,24.370001,42.450001,21.32,13.68,13.59,1096.560059
2009-10-16,121.639999,22.75,24.02,41.959999,21.809999,13.48,13.38,1087.680054
2009-10-19,123.059998,23.52,24.25,42.060001,22.42,13.43,13.54,1097.910034
2009-10-20,122.82,23.66,24.110001,41.310001,22.190001,13.29,13.47,1091.060059
2009-10-21,120.870003,23,23.959999,41.41,22.030001,13,13.12,1081.400024
2009-10-22,122.690002,23.879999,24.18,41.080002,22.190001,13.32,13.23,1092.910034
2009-10-23,120.360001,23.5,24.17,40.700001,22.049999,13.14,12.95,1079.599976
2009-10-26,120.110001,23.700001,23.700001,40.68,21.99,13.03,12.93,1066.949951
2009-10-27,120.650002,23.799999,23.540001,41,21.870001,13.02,12.62,1063.410034
2009-10-28,121.5,23.440001,23.02,41.630001,21.299999,12.8,12.37,1042.630005
2009-10-29,122.870003,23.92,23.52,42.27,21.450001,13.17,12.75,1066.109985
2009-10-30,120.610001,23.450001,22.809999,41.330002,21.1,12.61,12.2,1036.189941
2009-11-02,120.559998,23.450001,23,41.810001,21.09,12.75,12.3,1042.880005
2009-11-03,121.160004,23.469999,22.91,42.220001,20.889999,12.81,11.89,1045.410034
2009-11-04,121.290001,23.57,23.290001,41.599998,20.9,12.95,11.94,1046.5
2009-11-05,123.099998,24.18,23.93,43.849998,21.32,13.13,12.4,1066.630005
2009-11-06,123.489998,24.040001,23.82,43.900002,21.42,13.21,12.4,1069.300049
2009-11-09,126,24.629999,23.99,44.75,21.83,13.57,12.98,1093.079956
2009-11-10,126.910004,25.049999,23.65,44.349998,21.799999,13.45,13,1093.01001
2009-11-11,127.190002,25.33,23.92,44.66,21.9,13.71,13.25,1098.51001
2009-11-12,126.260002,25.370001,23.4,44.849998,22.040001,13.46,12.82,1087.23999
2009-11-13,127.029999,25.440001,23.709999,45.77,22.34,13.65,12.72,1093.47998
2009-11-16,128.210007,25.950001,23.870001,45.509998,22.83,13.77,13.05,1109.300049
2009-11-17,128.630005,25.870001,24.09,45.990002,22.799999,13.68,12.94,1110.319946
2009-11-18,128.149994,25.75,24,45.490002,22.799999,13.93,12.86,1109.800049
2009-11-19,127.540001,24.879999,23.68,45.09,22.389999,13.61,12.48,1094.900024
2009-11-20,126.959999,24.74,23.459999,45.099998,22.34,13.33,12.28,1091.380005
2009-11-23,128.199997,25.139999,23.9,45.549999,22.6,13.43,12.4,1106.23999
2009-11-24,127.93,25.280001,23.74,45.560001,22.139999,13.34,12.35,1105.650024
2009-11-25,127.279999,25.42,23.74,45.439999,22.6,13.53,12.43,1110.630005
2009-11-27,125.699997,25.25,23.379999,44.990002,22.09,13.21,12.29,1091.48999
2009-11-30,126.349998,25.290001,23.4,45,22.08,13.26,12.31,1095.630005
2009-12-01,127.940002,25.940001,23.92,45.060001,22.440001,13.41,12.89,1108.859985
2009-12-02,127.209999,25.959999,23.870001,45.060001,22.66,12.94,13,1109.23999
2009-12-03,127.550003,26.440001,23.83,44.630001,22.639999,12.75,13.07,1099.920044
2009-12-04,127.25,26.85,24.16,45.16,22.83,12.7,13.32,1105.97998
2009-12-07,127.040001,26.620001,24.209999,44.889999,22.48,12.71,13.25,1103.25
2009-12-08,126.800003,26.33,23.809999,44.59,21.91,12.54,13.32,1091.939941
2009-12-09,128.389999,25.99,23.860001,44.77,21.950001,12.58,13.49,1095.949951
2009-12-10,129.339996,25.940001,23.940001,45.560001,22.59,12.56,13.31,1102.349976
2009-12-11,129.679993,25.639999,23.77,44.900002,22.780001,12.81,13.38,1106.410034
2009-12-14,129.929993,25.98,23.84,44.669998,23.309999,12.9,13.56,1114.109985
2009-12-15,128.490005,25.440001,23.48,44.880001,23.16,12.73,13.53,1107.930054
2009-12-16,128.710007,25.58,23.450001,44.689999,23.120001,12.77,13.59,1109.180054
2009-12-17,127.400002,25.08,23.18,44.310001,22.879999,12.42,13.35,1096.079956
2009-12-18,127.910004,25.459999,23.33,44.57,24.34,12.45,13.62,1102.469971
2009-12-21,128.649994,25.84,23.639999,45.41,24.43,12.39,13.84,1114.050049
2009-12-22,129.929993,25.639999,23.75,45.84,24.459999,12.63,13.94,1118.02002
2009-12-23,130,25.32,23.780001,45.950001,24.73,12.67,13.95,1120.589966
2009-12-24,130.570007,25.83,23.959999,46.099998,24.950001,12.78,14,1126.47998
2009-12-28,132.309998,25.49,24.08,46.259998,24.969999,12.7,13.86,1127.780029
2009-12-29,131.850006,25.370001,24.1,46.650002,25.01,12.74,13.74,1126.199951
2009-12-30,132.570007,25.98,24.18,46.860001,24.93,12.92,14.06,1126.420044
2009-12-31,130.899994,26.059999,23.940001,46.259998,24.530001,12.85,13.94,1115.099976
2010-01-04,132.449997,26.01,24.690001,46.939999,24.85,13.35,14.3,1132.98999
2010-01-05,130.850006,25.860001,24.58,48.07,24.82,13.25,14.19,1136.52002
2010-01-06,130,25.67,24.42,47.599998,24.459999,13.15,14.16,1137.140015
2010-01-07,129.550003,25.75,24.530001,48.98,24.379999,13.32,14.01,1141.689941
2010-01-08,130.850006,26.34,24.66,49.470001,24.68,13.33,14.55,1144.97998
2010-01-11,129.479996,26,24.59,49.290001,24.690001,13.19,14.87,1146.97998
2010-01-12,130.509995,24.91,24.200001,48.490002,24.559999,12.92,14.2,1136.219971
2010-01-13,130.229996,25.02,24.639999,48.700001,24.799999,13.15,14.27,1145.680054
2010-01-14,132.309998,24.709999,24.950001,48.369999,25.34,13.37,14.35,1148.459961
2010-01-15,131.779999,24.5,24.4,48.529999,25.24,13.25,13.73,1136.030029
2010-01-19,134.139999,24.719999,24.85,49.32,25.33,13.24,13.97,1150.22998
2010-01-20,130.25,24.549999,24.41,48.349998,25.059999,13,13.8,1138.040039
2010-01-21,129,24.18,23.98,48.09,24.83,12.9,13.58,1116.47998
2010-01-22,125.5,23.110001,22.969999,46.779999,24.15,12.72,12.63,1091.76001
2010-01-25,126.120003,23.690001,22.99,46.91,24.030001,12.61,12.64,1096.780029
2010-01-26,125.75,23.35,22.9,46.889999,23.879999,12.68,12.65,1092.170044
2010-01-27,126.330002,23.530001,23.15,47.200001,23.860001,12.92,13.04,1097.5
2010-01-28,123.75,23.049999,22.52,40.48,23.469999,13.98,12.61,1084.530029
2010-01-29,122.389999,22.5,22.469999,39.189999,23.059999,13.69,12.18,1073.869995
2010-02-01,124.669998,23.049999,22.73,39.77,23.219999,14.03,12.52,1089.189941
2010-02-02,125.529999,23.309999,23.02,39.259998,23.76,14.34,12.51,1103.319946
2010-02-03,125.660004,23.200001,23.07,39.630001,23.75,14.36,12.28,1097.280029
2010-02-04,123,22.59,23.16,38.169998,23.110001,13.74,11.8,1063.109985
2010-02-05,123.519997,22.969999,23.700001,38.040001,23.549999,13.39,12.23,1066.189941
2010-02-08,121.879997,23.1,23.5,37.509998,23.120001,13.18,12.07,1056.73999
2010-02-09,123.209999,23.379999,23.889999,37.91,23.51,13.35,12.15,1070.52002
2010-02-10,122.809998,23.440001,23.76,37.43,23.110001,13.12,12.23,1068.130005
2010-02-11,123.730003,23.77,23.93,38.009998,23.35,13.09,12.47,1078.469971
2010-02-12,124,24.030001,23.76,38.84,23.41,12.94,12.47,1075.51001
2010-02-16,125.230003,24.790001,24,39.02,23.809999,13.25,12.95,1094.869995
2010-02-17,126.330002,24.709999,24.07,39.43,24.18,13.31,12.99,1099.51001
2010-02-18,127.809998,24.83,24.280001,39.810001,24.52,13.44,12.68,1106.75
2010-02-19,127.190002,25.01,24.360001,39.59,24.32,13.37,12.5,1109.170044
2010-02-22,126.849998,24.73,24.299999,39.009998,24.809999,13.48,12.45,1108.01001
2010-02-23,126.459999,24.299999,24.049999,38.540001,24.48,13.26,12.01,1094.599976
2010-02-24,127.589996,24.75,24.34,37.869999,24.77,13.32,12.27,1105.23999
2010-02-25,127.07,24.52,24.33,37.18,24.870001,13.21,12.22,1102.939941
2010-02-26,127.160004,24.379999,24.33,36.68,24.65,13.47,12.24,1104.48999
2010-03-01,128.570007,24.629999,24.6,35.560001,24.74,13.28,12.5,1115.709961
2010-03-02,127.419998,24.48,24.610001,37.93,24.58,13.51,12.42,1118.310059
2010-03-03,126.879997,24.4,24.84,38.689999,24.5,13.86,12.39,1118.790039
2010-03-04,126.720001,24.67,24.950001,39.25,24.76,13.78,12.26,1122.969971
2010-03-05,127.25,24.969999,25.209999,38.759998,24.950001,14.13,12.29,1138.699951
2010-03-08,126.410004,24.690001,26.129999,38.790001,24.700001,14.17,12.36,1138.5
2010-03-09,125.550003,24.190001,26.129999,38.68,24.879999,14.12,12.29,1140.449951
2010-03-10,125.620003,24.59,25.870001,38.880001,24.870001,14.56,12.53,1145.609985
2010-03-11,127.599998,24.07,25.969999,39.099998,25.139999,14.49,12.41,1150.23999
2010-03-12,127.940002,24,25.879999,38.950001,25.049999,14.84,12.36,1149.98999
2010-03-15,127.830002,23.940001,26.08,38.869999,25.280001,14.81,12.23,1150.51001
2010-03-16,128.669998,24.68,26.15,39.009998,25.209999,15.14,12.45,1159.459961
2010-03-17,127.760002,24.91,26.26,38.900002,25.469999,15.42,12.66,1166.209961
2010-03-18,128.380005,24.719999,26.34,40.43,25.379999,15.28,12.63,1165.829956
2010-03-19,127.709999,24.360001,26.15,40.049999,25.190001,15.07,12.49,1159.900024
2010-03-22,127.980003,24.73,26.280001,40.279999,25.559999,15.11,12.78,1165.810059
2010-03-23,129.369995,25.450001,26.639999,40.52,25.99,15.26,13.24,1174.170044
2010-03-24,128.529999,24.790001,26.450001,40.189999,25.76,15.07,13,1167.719971
2010-03-25,129.240005,24.790001,26.43,42.189999,26.040001,15.2,13.16,1165.72998
2010-03-26,129.259995,24.75,26.469999,41.830002,25.690001,15.46,13.21,1166.589966
2010-03-29,128.589996,24.73,26.51,41.759998,25.57,15.42,13.31,1173.219971
2010-03-30,128.770004,24.610001,26.65,42.130001,25.540001,15.41,13.45,1173.27002
2010-03-31,128.25,24.469999,26.030001,41.959999,25.709999,15.54,13.47,1169.430054
2010-04-01,128.25,24.629999,25.83,42.27,25.459999,15.62,13.35,1178.099976
2010-04-05,129.350006,25.389999,26.17,42.529999,25.58,15.65,13.52,1187.439941
2010-04-06,128.929993,25.049999,26.219999,42.43,25.83,15.56,13.48,1189.439941
2010-04-07,128.479996,25.32,26.34,42.77,25.91,15.49,13.58,1182.449951
2010-04-08,127.610001,24.719999,26.280001,42.400002,25.83,15.08,13.34,1186.439941
2010-04-09,128.759995,24.940001,26.6,42.169998,26.129999,15.01,13.47,1194.369995
2010-04-12,128.360001,25.690001,26.530001,42.23,26.200001,15.1,13.63,1196.47998
2010-04-13,129.029999,25.870001,26.440001,42.299999,26.35,15.12,13.8,1197.300049
2010-04-14,131.25,26.9,26.879999,42.599998,26.379999,15.47,14.41,1210.650024
2010-04-15,130.889999,26.99,27.209999,42.700001,26.200001,15.26,14.34,1211.670044
2010-04-16,130.630005,26.58,26.98,42.740002,25.950001,14.94,14.36,1192.130005
2010-04-19,132.229996,26.43,27.07,42.75,26.190001,15.15,14.3,1197.52002
2010-04-20,129.690002,26.65,27.18,43.290001,26.15,15.17,14.46,1207.170044
2010-04-21,128.990005,26.42,27.24,42.630001,26.290001,14.95,14.43,1205.939941
2010-04-22,129.130005,26.5,27.32,39.330002,26.24,12.99,14.37,1208.670044
2010-04-23,129.990005,26.67,27.469999,38.25,26.48,12.76,14.47,1217.280029
2010-04-26,130.729996,27.16,27.57,38.110001,26.469999,12.45,14.36,1212.050049
2010-04-27,128.820007,26.540001,27.01,37.919998,25.98,12.13,13.93,1183.709961
2010-04-28,130.100006,26.4,27.040001,38.82,25.860001,12.01,14.05,1191.359985
2010-04-29,130.460007,27.01,27.530001,38.98,25.969999,12.06,14.26,1206.780029
2010-04-30,129,26.01,26.93,38.68,25.870001,12.16,13.78,1186.689941
2010-05-03,129.600006,26.450001,27.540001,38.639999,26.01,12.11,14,1202.26001
2010-05-04,128.119995,25.74,26.559999,37.599998,24.969999,11.8,13.39,1173.599976
2010-05-05,127.459999,25.870001,26.549999,37.630001,24.940001,11.67,13.22,1165.869995
2010-05-06,123.919998,25.07,25.49,36.669998,23.91,11.22,12.71,1128.150024
2010-05-07,122.099998,24.74,24.709999,36.5,23.41,10.75,12.5,1110.880005
2010-05-10,126.269997,25.82,26.129999,37.369999,24.389999,11.23,13.19,1159.72998
2010-05-11,126.889999,25.65,25.959999,37.48,24.190001,10.97,13.36,1155.790039
2010-05-12,132.679993,26.1,26.74,38.16,24.6,11.02,13.77,1171.670044
2010-05-13,131.479996,25.49,25.530001,37.959999,24.24,10.67,13.23,1157.439941
2010-05-14,131.190002,24.879999,24.940001,37.299999,23.780001,10.28,12.95,1135.680054
2010-05-17,130.440002,25.42,24.870001,37.369999,23.74,10.41,13.18,1136.939941
2010-05-18,129.949997,24.540001,24.360001,36.709999,23.43,10.19,12.94,1120.800049
2010-05-19,128.860001,24.65,24.26,36.450001,23.190001,10.21,13.02,1115.050049
2010-05-20,123.800003,24.26,23.309999,35.59,22.35,10.03,12.69,1071.589966
2010-05-21,125.419998,24.57,23.459999,35.889999,22.16,10.07,12.72,1087.689941
2010-05-24,124.449997,24.24,23.370001,35.669998,22.280001,10.02,12.49,1073.650024
2010-05-25,124.519997,24.4,23.309999,35.610001,22.200001,10.23,12.67,1074.030029
2010-05-26,123.230003,24.139999,22.889999,34.880001,21.91,9.95,12.52,1067.949951
2010-05-27,126.389999,24.85,23.67,35.560001,22.58,10.33,13.07,1103.060059
2010-05-28,125.260002,24.42,23.16,35.560001,22.57,10.12,12.92,1089.410034
2010-06-01,124.339996,24.35,23,35.07,22.200001,10.02,12.59,1070.709961
2010-06-02,127.410004,24.76,23.35,36.02,22.639999,10.15,12.85,1098.380005
2010-06-03,127.959999,25.040001,23.719999,36.470001,22.84,10.22,13.03,1102.829956
2010-06-04,125.279999,24.18,22.959999,35.299999,22.129999,9.58,12.57,1064.880005
2010-06-07,124.129997,23.67,22.76,35.009998,21.700001,9.33,12.18,1050.469971
2010-06-08,123.720001,23.879999,22.959999,35.27,21.76,9.71,12.34,1062
2010-06-09,123.900002,23.74,22.780001,34.720001,21.540001,9.16,12.19,1055.689941
2010-06-10,127.68,24.530001,22.77,35.029999,22.200001,9.47,12.53,1086.839966
2010-06-11,128.449997,24.450001,22.91,35.360001,22.690001,9.54,12.69,1091.599976
2010-06-14,128.5,24.57,22.76,34.790001,22.690001,9.44,12.69,1089.630005
2010-06-15,129.789993,25.700001,23.33,35.580002,23.200001,9.82,13.26,1115.22998
2010-06-16,130.350006,25.42,23.290001,35.080002,23.18,8.77,13.39,1114.609985
2010-06-17,130.979996,25.530001,23.17,35.709999,23.07,8.99,13.4,1116.040039
2010-06-18,130.149994,25.450001,23.49,35.689999,23.200001,8.9,13.34,1117.51001
2010-06-21,130.649994,25.25,23.34,35.639999,23.09,8.7,13.26,1113.199951
2010-06-22,129.300003,24.75,22.969999,35.57,22.889999,8.5,13.06,1095.310059
2010-06-23,130.110001,24.780001,22.860001,35.419998,22.68,8.58,13.12,1092.040039
2010-06-24,128.190002,24.280001,22.57,34.790001,22.219999,8.4,12.76,1073.689941
2010-06-25,127.120003,24.040001,22.18,34.57,22.66,8.25,12.95,1076.76001
2010-06-28,128.979996,24.360001,22.42,34.040001,22.450001,8.3,12.83,1074.569946
2010-06-29,125.089996,23.889999,21.620001,33.139999,21.75,8.02,12.32,1041.23999
2010-06-30,123.480003,23.280001,21.309999,32.84,21.459999,8.15,12.02,1030.709961
2010-07-01,122.57,23.17,21.26,31.959999,21.549999,8.36,12,1027.369995
2010-07-02,121.860001,23.110001,21.129999,32.369999,21.83,8.43,12,1022.580017
2010-07-06,123.459999,23.120001,21.34,32.650002,22.32,8.38,11.78,1028.060059
2010-07-07,127,24.25,22.48,33.380001,23.09,8.74,12.19,1060.27002
2010-07-08,127.970001,24.219999,22.549999,33.93,23.219999,8.58,12.11,1070.25
2010-07-09,127.959999,24.48,22.700001,33.91,23.370001,8.48,12.3,1077.959961
2010-07-12,128.669998,24.75,22.860001,35.099998,23.379999,8.41,12.31,1078.75
2010-07-13,130.479996,25.389999,23.09,35.950001,23.709999,8.56,12.52,1095.339966
2010-07-14,130.720001,25.09,23.74,36.900002,23.940001,8.6,12.53,1095.170044
2010-07-15,130.720001,25.4,23.92,36.880001,23.83,8.86,12.46,1096.47998
2010-07-16,128.029999,24.77,22.75,35.959999,23.27,8.74,12.19,1064.880005
2010-07-19,129.789993,25.549999,22.73,36.77,23.59,8.82,12.38,1071.25
2010-07-20,126.550003,24.77,23.049999,36.75,23.92,9.01,12.34,1083.47998
2010-07-21,125.269997,24.5,22.559999,36.16,23.559999,8.82,12.2,1069.589966
2010-07-22,127.470001,25.290001,23.27,39.110001,24.309999,9.17,12.45,1093.670044
2010-07-23,128.380005,25.379999,23.35,39.080002,24.5,9.42,12.51,1102.660034
2010-07-26,128.410004,25.66,23.610001,39.240002,24.639999,9.43,12.56,1115.01001
2010-07-27,128.630005,25.58,23.299999,39.220001,24.57,9.32,12.61,1113.839966
2010-07-28,128.429993,25.219999,23.389999,38.759998,24.280001,9.26,12.35,1106.130005
2010-07-29,128.020004,24.879999,23.209999,38.779999,23.700001,9.22,11.94,1101.530029
2010-07-30,128.399994,24.690001,23.07,38.080002,23.639999,9.51,11.8,1101.599976
2010-08-02,130.759995,25.110001,23.799999,38.759998,24.290001,9.63,12.01,1125.859985
2010-08-03,130.369995,24.809999,23.82,38.459999,24.209999,9.68,11.82,1120.459961
2010-08-04,131.270004,25.18,24.139999,38.43,24.49,9.56,11.87,1127.23999
2010-08-05,131.830002,25.4,24.17,38.5,24.290001,9.64,11.81,1125.810059
2010-08-06,130.139999,25.459999,24.07,38.650002,24.379999,9.52,11.84,1121.640015
2010-08-09,132,25.700001,24.77,39.75,24.26,9.58,11.87,1127.790039
2010-08-10,131.839996,25.35,24.309999,39.779999,24.290001,9.55,11.53,1121.060059
2010-08-11,129.830002,24.969999,23.73,39.360001,23.66,9.07,11.21,1089.469971
2010-08-12,128.300003,24.41,21.360001,38.240002,22.940001,9.06,11.16,1083.609985
2010-08-13,127.870003,24.280001,21.360001,37.950001,22.66,8.86,11.17,1079.25
2010-08-16,127.769997,24.530001,21.91,38.639999,22.719999,8.86,11.21,1079.380005
2010-08-17,128.449997,24.700001,22.049999,39.139999,23.049999,8.92,11.39,1092.540039
2010-08-18,129.389999,24.91,22.41,39.040001,23.09,8.96,11.38,1094.160034
2010-08-19,128.899994,24.530001,22.219999,38.110001,23,9.12,11.36,1075.630005
2010-08-20,127.5,24.700001,22.23,38.91,23.02,9.09,11.09,1071.689941
2010-08-23,126.470001,24.370001,21.68,38.540001,22.84,8.91,10.99,1067.359985
2010-08-24,124.900002,24.27,21.129999,38.040001,22.41,8.76,10.59,1051.869995
2010-08-25,125.269997,24.309999,21.209999,38.459999,22.42,8.71,10.71,1055.329956
2010-08-26,122.779999,23.83,20.700001,38.279999,22.25,8.72,10.53,1047.219971
2010-08-27,124.730003,24.15,20.809999,38.639999,22.51,8.66,10.69,1064.589966
2010-08-30,123.400002,23.25,20.32,38.290001,22.02,8.56,10.47,1048.920044
2010-08-31,123.129997,23.02,19.99,38.299999,21.84,8.56,10.37,1049.329956
2010-09-01,125.769997,23.75,20.26,39.599998,22.620001,8.9,10.71,1080.290039
2010-09-02,125.040001,24.040001,20.52,40.02,22.48,9.04,10.79,1090.099976
2010-09-03,127.580002,24.33,21.040001,40.380001,22.92,9.25,10.98,1104.51001
2010-09-07,125.949997,23.620001,20.58,40.57,24.26,9.47,10.82,1091.839966
2010-09-08,126.080002,23.68,20.639999,40.919998,24.139999,9.7,10.58,1098.869995
2010-09-09,126.360001,23.84,20.610001,40.900002,24.33,9.76,10.78,1104.180054
2010-09-10,127.989998,23.700001,20.620001,40.419998,25.049999,9.94,10.68,1109.550049
2010-09-13,129.610001,24.459999,21.26,41,25.110001,10.13,10.78,1121.900024
2010-09-14,128.850006,24.690001,21.450001,41.110001,25.379999,9.94,11.11,1121.099976
2010-09-15,129.429993,24.67,21.59,41.98,25.74,9.95,11.04,1125.069946
2010-09-16,129.669998,24.98,21.93,41.970001,25.360001,10.11,11.08,1124.660034
2010-09-17,130.190002,25.719999,21.860001,42.529999,27.48,9.96,11.02,1125.589966
2010-09-20,131.789993,25.860001,21.75,43.009998,27.49,10.27,11.16,1142.709961
2010-09-21,131.979996,25.799999,21.639999,43.509998,26.82,9.87,11.25,1139.780029
2010-09-22,132.570007,25.440001,21.67,43.299999,27.200001,9.94,11.16,1134.280029
2010-09-23,131.669998,25.77,21.530001,43.650002,27.120001,9.75,11.29,1124.829956
2010-09-24,134.110001,26.93,22.09,44.549999,26.959999,10.06,11.63,1148.670044
2010-09-27,134.649994,26.68,22.110001,44.59,26.950001,9.81,11.54,1142.160034
2010-09-28,134.889999,27.059999,21.860001,44.07,27.190001,9.86,11.73,1147.699951
2010-09-29,135.479996,26.84,21.870001,44.310001,27.17,9.82,11.68,1144.72998
2010-09-30,134.139999,27.139999,21.9,45.130001,26.85,10.03,11.68,1141.199951
2010-10-01,135.639999,27.25,21.91,44.259998,27.24,10.31,11.71,1146.23999
2010-10-04,135.25,27.209999,21.76,43.889999,26.9,10.05,11.49,1137.030029
2010-10-05,137.660004,28.33,21.99,44.259998,27.299999,10.4,11.86,1160.75
2010-10-06,137.839996,28.309999,22.299999,44.650002,27.58,10.47,11.73,1159.969971
2010-10-07,138.720001,28.139999,22.389999,44.549999,27.690001,10.71,11.73,1158.060059
2010-10-08,138.850006,28.73,22.48,44.759998,28,10.83,11.82,1165.150024
2010-10-11,139.660004,28.77,22.469999,44.18,27.85,10.96,11.82,1165.319946
2010-10-12,139.850006,28.68,22.620001,44.790001,27.950001,10.9,11.96,1169.77002
2010-10-13,140.369995,28.120001,23.18,45.32,28.6,11.25,11.97,1178.099976
2010-10-14,141.5,28.309999,23.07,45.040001,28.33,10.96,11.91,1173.810059
2010-10-15,141.059998,28.719999,23.360001,44.790001,28.9,10.88,12.02,1176.189941
2010-10-18,142.830002,28.360001,23.299999,44.490002,29.23,10.94,11.95,1184.709961
2010-10-19,138.029999,28.030001,22.969999,44.220001,29.129999,10.6,11.78,1165.900024
2010-10-20,139.070007,28.09,23.4,44.380001,28.639999,10.83,11.94,1178.170044
2010-10-21,139.830002,28.219999,23.26,43.98,28.82,11.28,11.9,1180.26001
2010-10-22,139.669998,28.66,23.48,44.18,28.99,11.06,12.13,1183.079956
2010-10-25,139.839996,28.98,23.610001,44.330002,28.84,11.07,12.15,1185.619995
2010-10-26,140.669998,28.879999,23.4,43.939999,28.629999,10.9,12.09,1185.640015
2010-10-27,141.429993,29.440001,23.290001,44.48,28.700001,10.78,12.24,1182.449951
2010-10-28,140.899994,29.24,23.190001,44.419998,29.360001,11.03,12.25,1183.780029
2010-10-29,143.600006,29.57,22.860001,45.16,29.379999,10.7,12.35,1183.26001
2010-11-01,143.320007,29.440001,22.92,45.330002,29.129999,10.46,12.37,1184.380005
2010-11-02,143.839996,29.6,23.17,45.380001,29.530001,10.58,12.48,1193.569946
2010-11-03,144.169998,30,23.709999,45.689999,29.200001,10.58,12.54,1197.959961
2010-11-04,146.789993,30.75,24.209999,48.34,29.469999,10.74,12.89,1221.060059
2010-11-05,146.919998,31.469999,24.26,48.330002,29.25,10.77,12.98,1225.849976
2010-11-08,146.460007,31.379999,24.389999,47.799999,29.040001,10.57,12.8,1223.25
2010-11-09,146.139999,31.34,24.35,47.919998,28.74,10.67,12.82,1213.400024
2010-11-10,146.550003,31.34,24.49,47.68,28.690001,10.75,12.85,1218.709961
2010-11-11,145.429993,30.799999,20.52,47.919998,28.57,10.57,12.63,1213.540039
2010-11-12,143.740005,30.950001,20.15,47.470001,28.32,10.28,12.59,1199.209961
2010-11-15,143.639999,30.85,19.950001,46.869999,28.4,10.31,12.61,1197.75
2010-11-16,142.240005,30.57,19.440001,46.380001,27.58,10.08,12.46,1178.339966
2010-11-17,141.949997,30.91,19.41,47.98,27.91,10.16,12.38,1178.589966
2010-11-18,144.360001,31.48,19.610001,47.720001,28.309999,10.31,12.65,1196.689941
2010-11-19,145.050003,31.940001,19.610001,47.959999,28.15,10.12,12.53,1199.72998
2010-11-22,145.389999,32.240002,19.559999,47.619999,28.049999,9.99,12.53,1197.839966
2010-11-23,143.179993,31.98,19.200001,47.099998,27.190001,9.57,12.41,1180.72998
2010-11-24,145.809998,32.549999,19.459999,48.07,27.74,9.63,12.59,1198.349976
2010-11-26,143.899994,32.200001,19.49,47.700001,27.49,9.55,12.53,1189.400024
2010-11-29,142.889999,32.200001,19.440001,47.279999,27.219999,9.34,12.52,1187.76001
2010-11-30,141.460007,31.799999,19.16,46.82,27.049999,9.23,12.43,1180.550049
2010-12-01,144.410004,32.580002,19.32,47.889999,27.65,9.6,12.77,1206.069946
2010-12-02,145.179993,32.849998,19.219999,48.490002,28.1,9.77,12.91,1221.530029
2010-12-03,145.380005,32.82,19.07,48.82,28.809999,10,13.06,1224.709961
2010-12-06,144.990005,32.950001,19.43,48.32,28.73,9.93,13.02,1223.119995
2010-12-07,144.020004,33.41,19.389999,48.470001,29.049999,10.04,12.99,1223.75
2010-12-08,144.979996,33.75,19.35,48.880001,29.23,10.09,13.04,1228.280029
2010-12-09,144.300003,33.740002,19.700001,49.080002,29.26,9.76,13.28,1233
2010-12-10,144.820007,32.799999,19.700001,49.48,29.940001,9.81,13.36,1240.400024
2010-12-13,144.279999,32.599998,19.58,49.119999,30.42,9.96,13.22,1240.459961
2010-12-14,145.820007,32.799999,19.540001,49.18,30.51,9.95,13.3,1241.589966
2010-12-15,144.720001,32.639999,19.469999,49.09,30.49,9.86,13.2,1235.22998
2010-12-16,144.550003,32.619999,19.75,49.650002,30.27,9.91,13.38,1242.869995
2010-12-17,145,32.529999,19.549999,49.459999,31.459999,9.93,13.61,1243.910034
